timestamp,resource,cpuPercent,memPercent,movingAvg
2025-11-12 01:19:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:19:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:20:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:21:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:22:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:22:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:22:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:22:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:39:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:39:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:39:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:39:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:39:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:40:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:41:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:42:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:43:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:44:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:45:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:46:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:46:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:46:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:46:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 01:46:20,ResourceAgent,0.00,0.00,0.00
